923,33
259,992
328,134
164,17
268,638
850,470
217,443
748,858
216,482
472,582
705,356
593,312
33,371
458,491
744,724
444,697
293,798
826,147
595,360
553,554
711,287
691,843
516,196
659,605
331,599
552,761
752,203
668,310
240,645
282,890
831,544
849,285
132,500
858,69
284,804
217,516
119,148
437,134
480,961
468,888
930,850
657,149
776,85
885,275
645,36
272,44
982,622
260,714
960,38
963,831
391,340
554,977
999,391
369,594
428,355
123,799
33,468
546,635
911,225
889,35
623,108
733,629
631,953
135,903
53,319
466,734
219,166
695,961
149,372
862,976
848,882
359,269
232,291
402,36
121,848
953,446
381,751
643,423
853,694
894,244
196,533
81,609
306,901
736,618
301,747
28,506
784,589
877,993
257,508
964,819
293,602
680,271
734,651
437,998
669,11
104,285
820,512
437,388
844,300
492,682
844,285
356,791
310,258
357,42
130,13
497,950
647,500
283,57
406,104
183,781
686,811
952,983
302,348
195,402
649,669
514,792
112,517
699,799
746,156
58,173
342,472
19,243
854,23
545,952
831,211
858,266
674,408
604,68
181,513
49,697
717,649
348,200
709,250
457,84
590,686
641,797
579,510
304,853
351,326
268,157
493,642
323,831
639,789
150,768
650,707
652,838
884,844
803,434
113,905
900,921
20,212
148,222
474,949
937,709
682,210
70,574
828,746
882,291
33,426
509,650
661,686
441,854
202,140
640,647
385,610
197,520
870,926
124,178
154,38
914,876
726,42
705,674
418,233
499,757
585,122
212,630
156,219
508,513
681,989
58,490
129,884
520,878
312,851
130,319
622,483
785,43
588,667
901,951
735,80
199,81
229,799
655,467
763,675
260,898
323,888
373,466
534,81
294,151
237,204
241,223
630,754
1,377
671,916
884,21
716,786
588,424
812,44
764,185
295,961
624,761
817,722
445,694
322,67
473,957
675,15
414,994
471,199
655,508
290,238
443,311
196,313
217,289
515,4
307,798
62,22
340,99
833,329
999,33
381,19
743,473
961,403
910,532
194,774
26,335
771,192
843,804
194,821
414,81
723,491
218,646
429,267
614,234
158,454
317,993
0,601
285,841
727,868
865,530
346,82
88,333
32,915
908,178
483,429
646,422
294,555
425,168
859,901
922,934
180,529
135,902
817,152
655,206
879,453
721,357
993,228
75,427
781,876
586,207
733,650
835,569
198,468
62,201
663,269
13,705
325,986
636,476
413,100
737,92
450,903
423,737
800,288
444,255
774,343
335,973
333,497
237,384
31,427
599,853
887,373
555,469
680,373
839,553
49,579
782,972
487,354
70,66
871,40
373,718
796,459
591,498
147,568
685,218
974,290
83,567
237,428
215,401
547,502
289,626
744,959
668,957
143,421
262,4
59,88
892,179
510,341
903,128
351,899
726,425
698,936
286,13
916,705
398,243
963,631
870,560
19,174
244,338
6,701
970,882
447,17
217,716
269,623
869,946
392,121
453,873
845,525
68,377
57,714
103,948
527,385
916,543
414,726
183,830
66,467
124,865
446,275
710,406
364,783
399,818
593,246
254,688
236,775
834,224
38,91
641,90
35,760
486,670
468,788
763,529
853,16
595,339
139,533
516,625
255,318
178,181
121,133
357,214
216,249
581,291
475,807
157,604
658,427
525,432
307,755
339,965
706,719
84,831
445,13
146,697
47,115
556,49
596,310
401,748
351,485
659,537
702,46
494,308
762,131
762,334
626,151
653,44
574,121
202,802
525,758
345,630
737,500
927,748
6,902
421,801
636,307
1,482
926,273
683,62
421,791
292,92
542,906
459,786
243,55
222,466
885,720
539,138
159,657
709,411
747,51
102,168
434,726
718,867
262,763
979,999
600,877
864,885
267,153
960,262
487,740
546,801
372,335
843,97
357,923
268,89
554,870
151,808
470,664
987,544
923,471
570,524
154,675
806,848
257,695
642,874
581,141
948,940
9,662
111,409
452,458
308,892
354,253
505,473
906,814
610,702
885,17
295,674
201,969
904,572
297,772
199,921
931,916
518,63
295,120
288,179
362,956
981,547
321,687
860,756
581,514
951,931
328,689
175,954
244,244
396,469
292,931
199,253
740,234
726,851
526,379
399,428
336,850
525,85
564,579
775,383
343,651
998,772
639,935
353,794
217,949
624,878
863,780
371,534
908,808
324,925
432,49
56,776
524,321
131,968
264,123
320,481
56,152
47,198
270,806
951,770
786,546
256,285
131,211
502,746
551,595
190,303
213,73
480,181
262,998
674,538
421,875
598,469
562,749
58,522
746,32
747,134
202,565
979,91
477,340
715,843
832,375
890,628
945,903
363,85
562,154
697,577
800,499
89,498
609,358
421,940
723,138
380,679
542,387
855,388
993,948
14,161
624,876
189,465
688,955
400,122
147,13
273,778
69,218
936,872
354,831
500,694
162,726
856,5
731,653
356,731
945,328
511,799
583,343
639,413
350,930
295,759
741,912
194,72
646,192
774,119
378,774
98,994
751,456
510,249
926,993
528,656
537,812
393,716
486,647
502,953
960,873
5,186
439,979
536,853
654,561
555,758
273,338
638,75
381,448
553,556
303,191
757,936
84,127
128,539
900,665
666,943
292,838
962,75
811,731
924,792
277,745
343,243
844,991
558,434
863,668
103,355
52,987
346,893
624,830
378,463
366,116
468,832
919,174
784,211
318,57
293,518
208,898
511,921
282,141
413,374
218,705
433,956
404,407
105,23
317,727
981,196
587,537
362,553
464,754
41,53
884,223
153,174
968,976
386,574
18,93
410,441
558,193
1,553
345,813
749,614
570,713
11,433
362,714
856,571
608,667
978,899
182,269
45,513
527,65
960,501
692,645
314,844
238,417
912,771
405,971
243,617
140,478
494,666
899,982
579,256
382,177
730,484
124,845
358,948
808,536
402,4
349,81
74,787
834,334
993,391
612,974
441,198
496,410
966,843
315,121
943,63
123,239
412,231
967,603
609,151
752,208
822,512
233,141
618,92
707,456
611,950
657,494
509,989
316,100
590,623
740,513
711,154
696,336
204,95
31,188
325,859
868,515
233,942
573,780
661,397
611,579
75,860
753,833
604,413
0,684
67,794
992,519
622,55
791,620
497,789
561,957
906,6
159,552
960,744
448,793
292,152
854,559
717,49
252,733
780,791
478,54
889,328
321,817
230,591
306,219
637,668
919,293
180,682
634,365
223,913
930,655
407,534
571,409
685,567
952,54
630,851
543,582
400,706
861,598
612,203
355,505
784,235
594,261
874,446
478,998
159,942
787,776
90,451
342,404
942,951
795,800
615,279
280,64
422,259
998,461
694,979
803,673
432,887
653,881
992,45
949,288
327,833
13,254
758,385
972,568
952,466
748,123
578,772
799,63
489,375
749,693
451,974
288,330
553,382
405,356
177,383
413,620
3,278
646,415
592,977
961,654
963,122
530,163
878,924
606,843
892,435
694,8
965,73
6,920
953,458
144,957
104,421
922,885
957,591
919,420
39,501
930,883
151,557
942,738
652,600
34,403
427,882
416,766
85,591
329,114
38,467
511,979
736,795
795,428
150,182
996,423
288,172
407,423
892,622
607,735
157,970
557,261
697,99
82,357
442,56
150,751
648,719
918,752
560,234
46,350
830,347
892,241
837,478
545,45
417,915
328,911
400,515
907,566
945,681
182,921
930,371
260,916
266,353
908,186
55,595
680,171
536,500
0,102
834,220
767,701
880,260
359,26
103,409
934,61
57,667
964,353
641,424
714,247
39,226
44,802
50,542
605,153
809,19
516,784
251,198
511,487
416,798
372,516
819,337
872,143
403,721
813,8
37,989
424,867
772,967
982,965
535,900
262,331
598,930
622,165
912,380
717,24
195,227
690,925
91,110
926,294
534,233
198,572
936,481
109,834
383,0
122,363
92,815
6,886
762,65
248,562
247,855
437,312
279,410
804,963
878,6
543,797
151,795
864,307
522,608
112,606
507,255
660,244
79,522
383,691
264,114
844,311
948,80
468,983
953,648
604,30
862,462
164,985
518,782
19,393
188,268
107,340
842,909
24,931
207,210
99,637
121,864
623,817
367,174
978,399
874,421
839,686
232,226
20,411
902,987
238,879
943,430
986,195
497,577
523,502
46,802
134,947
950,464
938,111
502,772
463,986
964,930
180,886
468,469
214,305
209,36
50,168
304,795
278,849
324,535
603,802
64,352
540,27
748,177
306,102
748,515
655,638
154,122
574,373
324,392
616,424
126,865
16,680
767,648
103,988
601,961
173,943
417,382
45,686
164,556
29,559
88,304
143,674
370,631
97,862
314,978
189,398
688,396
563,844
505,349
458,575
875,536
483,705
457,566
124,29
154,547
789,838
533,284
499,820
424,716
507,573
850,751
36,676
892,69
680,215
443,135
156,862
367,864
903,160
573,302
813,495
217,380
843,139
690,927
9,260
148,473
159,995
150,874
627,299
683,705
699,985
60,198
748,389
532,134
247,329
708,525
718,210
627,30
342,377
894,743
464,267
479,203
63,601
19,242
954,229
838,915
519,207
275,590
496,912
216,376
347,441
470,967
886,96
299,606
998,255
806,63
777,184
91,82
719,934
403,236
199,590
679,327
423,275
554,310
234,717
726,767
266,79
540,196
38,272
747,409
376,973
657,958
706,615
960,525
704,477
826,829
271,40
12,108
211,679
729,751
168,414
45,935
506,636
374,471
941,640
803,73
906,681
377,721
687,909
798,407
804,442
945,502
664,509
788,814
776,43
194,417
496,568
917,389
875,184
104,768
742,482
114,162
393,876
158,578
153,701
967,44
789,382
690,675
838,860
293,383
35,786
906,480
118,375
764,486
386,967
82,773
785,940
481,199
458,510
862,454
47,827
840,161
914,9
203,753
565,719
698,928
821,476
329,947
996,688
644,344
588,230
412,579
758,954
241,928
170,976
901,616
214,898
208,146
203,718
544,770
563,877
203,349
859,909
768,165
437,702
658,665
746,160
131,611
406,61
860,614
828,131
375,974
320,305
431,487
660,541
40,802
540,345
909,913
935,291
82,120
395,3
630,552
798,102
715,385
458,502
322,482
85,988
594,555
229,372
206,711
834,683
821,788
575,575
349,521
380,939
237,936
373,445
538,11
743,207
918,244
69,745
443,95
617,346
575,992
470,276
755,674
213,409
360,450
74,284
506,774
917,610
823,895
960,220
892,617
377,595
733,978
668,414
263,498
391,506
547,426
412,705
409,510
714,112
295,102
975,692
764,79
215,746
95,169
475,880
387,112
720,666
583,820
718,534
854,550
255,22
347,93
202,610
828,31
357,390
28,578
218,146
827,386
338,431
81,405
163,607
756,916
830,834
359,136
453,871
981,786
616,983
162,60
106,887
987,714
796,243
550,384
314,144
387,571
902,267
299,10
608,235
278,835
885,95
380,625
990,97
354,626
754,89
867,22
632,561
935,423
290,11
901,911
455,771
699,596
239,81
446,760
796,892
315,313
334,653
64,671
753,490
122,862
1,584
751,876
975,406
390,150
844,348
150,650
401,764
294,474
745,91
738,251
51,896
818,295
775,773
393,646
319,759
610,569
486,35
216,374
796,322
912,487
531,462
323,349
168,32
80,370
658,89
995,796
859,664
514,594
988,905
941,562
284,799
317,796
298,732
743,706
59,313
695,483
167,738
596,322
621,278
188,274
494,996
438,132
250,510
272,298
28,914
955,928
93,48
30,783
400,282
808,494
378,64
776,101
952,632
83,571
140,512
514,218
450,329
173,887
107,604
242,470
274,33
46,822
871,408
245,227
977,728
44,912
494,654
174,237
842,500
628,676
821,393
76,189
47,665
699,991
93,713
506,442
553,198
158,933
436,711
693,577
395,422
625,32
436,220
594,462
537,770
798,501
938,565
11,206
398,805
352,741
559,105
832,361
305,971
379,26
637,347
997,338
832,932
280,885
565,913
518,904
756,612
604,283
810,675
705,389
359,23
550,213
28,751
125,899
39,654
90,929
260,414
994,16
656,647
292,623
548,163
193,627
629,832
400,160
522,230
287,369
395,88
951,955
95,830
406,953
95,466
309,821
382,428
661,636
365,842
194,858
70,134
497,764
494,476
12,3
866,358
413,717
32,769
295,285
317,100
113,23
839,328
737,135
374,29
380,687
775,541
395,330
263,811
762,619
10,671
519,345
833,467
474,849
997,843
44,23
189,184
7,134
415,566
693,364
467,294
607,132
605,519
377,237
516,749
240,182
434,640
502,220
350,32
783,515
525,937
403,496
848,541
633,831
704,311
441,230
888,738
606,909
749,454
1,37
978,268
904,587
656,280
998,679
265,482
794,373
343,240
773,68
525,487
981,143
849,130
996,539
829,408
500,477
182,357
400,181
542,917
383,41
113,487
168,86
302,99
849,74
793,268
587,655
228,977
986,828
138,610
590,688
798,152
843,811
270,830
862,298
613,796
741,627
945,901
356,984
700,382
950,242
641,372
122,373
566,105
390,590
26,443
442,836
417,859
299,647
287,450
302,58
320,218
446,3
228,170
207,464
719,723
676,28
334,971
87,2
978,164
374,266
285,777
102,311
33,905
816,811
471,179
691,640
662,108
689,698
291,381
119,811
719,856
90,793
525,226
914,121
932,121
681,123
487,450
876,361
818,340
960,473
553,962
376,668
741,891
724,44
839,694
68,455
905,977
359,550
603,655
844,296
965,87
466,772
597,208
652,636
531,707
795,315
654,90
996,684
572,345
388,212
678,447
628,540
255,519
552,77
741,106
127,850
690,456
859,549
487,307
442,714
447,584
667,126
668,168
774,482
341,919
253,460
243,34
481,786
927,338
483,624
986,920
85,947
460,853
292,805
979,630
364,159
192,776
688,559
671,736
248,931
33,907
918,321
12,935
712,790
345,831
94,335
160,582
749,162
243,972
102,110
867,372
608,95
717,232
570,715
976,637
678,701
775,615
326,557
854,821
984,367
648,777
717,853
765,121
832,414
423,911
108,698
94,475
571,466
391,434
577,595
899,378
402,333
661,425
53,553
16,49
25,274
524,349
635,58
962,254
37,509
391,989
366,820
700,304
897,267
752,597
694,122
602,828
262,96
922,731
768,558
190,784
640,595
42,880
711,852
416,155
649,50
588,173
42,208
505,571
627,655
788,453
9,876
682,573
372,946
541,304
979,270
540,981
923,796
320,22
732,221
20,975
313,529
100,876
27,294
582,187
455,690
701,324
406,388
255,402
622,9
931,296
371,289
321,383
424,625
582,796
411,799
260,750
765,243
710,320
306,529
963,352
806,321
726,533
842,828
866,925
409,539
695,5
820,9
93,51
985,438
182,709
55,308
954,178
609,908
572,309
20,655
177,8
278,390
61,859
302,385
441,199
322,65
871,619
143,929
895,874
231,310
798,356
4,818
918,285
464,980
866,247
206,508
940,929
24,2
743,24
121,510
208,983
67,823
567,597
880,492
511,223
401,730
426,302
54,416
970,280
523,417
592,559
613,336
774,437
689,638
698,260
833,492
315,483
815,345
866,336
205,634
699,830
625,107
424,135
191,199
130,45
686,371
425,393
765,772
313,372
735,591
25,386
725,371
340,370
726,153
726,180
709,963
844,992
836,796
871,9
832,841
180,474
22,686
113,784
161,74
589,473
77,141
988,392
89,338
608,541
638,274
281,212
693,414
757,196
212,53
981,403
467,136
388,168
223,953
575,323
473,371
649,754
894,483
112,588
283,938
693,575
840,578
19,222
560,547
395,402
34,992
903,563
774,782
613,663
257,577
336,112
207,588
662,997
448,336
745,234
929,876
84,331
18,282
433,128
620,444
379,743
428,239
102,69
831,598
878,399
485,496
1,862
400,492
15,951
200,903
721,136
741,219
649,991
26,912
360,532
761,196
915,877
242,497
484,980
30,811
525,909
822,70
371,506
692,58
643,374
206,147
900,5
404,569
373,138
393,611
668,596
200,801
362,729
110,394
382,676
957,825
853,61
345,223
327,16
633,193
977,917
17,501
440,772
987,463
971,947
719,295
893,470
971,202
191,950
123,147
478,749
366,292
422,409
342,243
862,236
424,638
242,742
138,596
479,564
452,486
372,870
949,98
411,951
596,706
2,276
46,171
934,372
695,952
0,217
309,694
383,69
635,76
865,654
626,957
736,474
198,181
77,485
813,244
411,626
359,629
113,336
737,202
496,73
200,787
495,501
411,927
856,561
936,46
750,819
884,513
953,220
398,179
139,218
531,613
521,554
976,847
932,622
762,79
178,247
303,260
129,52
143,613
708,812
424,189
516,888
423,738
513,448
554,107
272,112
202,592
571,858
603,920
301,168
324,65
315,985
770,624
139,354
656,945
995,636
91,629
541,796
34,700
508,381
836,603
147,477
714,471
422,897
560,375
326,546
282,369
149,900
35,432
762,816
471,725
761,88
569,719
722,690
583,908
539,476
836,408
222,860
634,233
318,45
230,59
394,971
527,521
280,49
855,533
803,795
97,374
325,391
711,356
791,506
935,89
345,488
482,871
476,386
271,832
297,913
536,484
537,434
194,524
29,734
337,48
128,216
731,929
101,359
1,718
930,5
742,120
560,430
497,290
599,267
860,505
520,238
583,998
307,532
336,799
349,462
616,288
918,315
754,477
748,222
557,226
732,281
182,335
842,341
848,771
572,489
910,345
459,679
872,345
630,363
440,487
333,751
489,79
263,397
335,507
748,715
545,132
522,710
530,815
320,559
833,198
196,657
201,188
666,358
329,221
664,831
56,830
475,187
535,445
405,742
503,530
14,263
619,920
517,16
732,579
429,762
722,272
499,37
683,579
309,8
503,155
548,582
73,904
184,248
514,621
294,456
163,682
223,528
294,233
279,15
117,122
774,771
653,492
308,377
359,736
128,56
658,93
6,647
579,476
510,945
972,481
878,712
285,897
889,815
622,447
507,780
941,214
191,419
221,189
822,432
821,269
650,202
737,224
541,916
229,512
597,478
231,507
662,947
840,994
337,335
871,273
26,580
667,262
486,873
525,274
227,334
324,375
992,943
466,801
766,712
222,906
218,247
761,851
589,699
987,796
822,921
234,224
889,153
403,592
320,550
590,186
335,926
885,911
455,407
243,623
914,260
468,982
758,94
294,234
291,823
155,183
298,441
28,656
893,907
903,312
840,624
458,147
542,466
787,511
926,918
843,929
580,266
528,785
606,33
79,47
653,995
220,96
818,861
161,360
194,508
873,822
441,804
806,177
696,571
318,169
493,947
724,223
337,370
461,320
996,437
284,949
179,902
301,565
919,974
311,272
142,925
672,251
122,482
640,206
818,787
507,444
609,888
143,663
92,11
677,700
396,294
915,890
277,614
869,694
169,73
569,115
864,276
5,500
94,194
941,515
821,490
446,554
891,462
598,676
924,334
162,111
215,389
885,463
73,986
605,517
768,910
